RnkIMDNoEd,No_qual,Maori,Drive_priv,Bus,Masters_,AnyUni,Bike
974,6.7,7,38.2,2.9,15.2,58.4,2.9
1707,8.3,10.2,52.8,6.5,8,53.1,2.1
5021,29.3,15.5,68.1,3.7,0.4,23.6,0.2
5626,29.9,17.6,69.4,4.2,0.7,23.1,0.4
1233,12.3,8.6,53.4,5.7,4.2,38.5,0
4416,28.1,18.9,69.1,4.1,1.9,25.3,0
4198,29.9,17.6,69.4,4.2,0.7,23.1,0.4
2786,8.3,10.2,52.8,6.5,8,53.1,2.1
580,5.6,5.7,58.2,6.6,11.6,58.7,1.2
5810,28.9,20.1,69.3,3.1,1.1,21.9,0.4
4859,22.5,12.6,74.5,3.7,2.4,30.9,0.5
87,6.7,7,38.2,2.9,15.2,58.4,2.9
5581,28.9,20.1,69.3,3.1,1.1,21.9,0.4
5841,29.3,15.5,68.1,3.7,0.4,23.6,0.2
43,5.5,5.1,59.3,4.8,11.6,59,1.4
5662,29.9,17.6,69.4,4.2,0.7,23.1,0.4
1133,5.7,6,56.7,5.6,12.2,58.3,2.2
4428,14.9,11.7,57.2,5.9,6.2,46,1.3
5561,28.1,18.9,69.1,4.1,1.9,25.3,0
1199,6.5,6.8,57.1,9.5,10.5,58,1.8
1655,8.3,10.2,52.8,6.5,8,53.1,2.1
2625,8.3,10.2,52.8,6.5,8,53.1,2.1
2729,6.5,6.8,57.1,9.5,10.5,58,1.8
1966,6.6,8,54.9,7,8.6,58.4,1.6
668,8.5,9.8,53.8,8.6,9.3,54.5,3
1845,12.8,10.3,55.6,4.7,4.5,39.3,0.4
5740,29.3,15.5,68.1,3.7,0.4,23.6,0.2
5408,29.3,15.5,68.1,3.7,0.4,23.6,0.2
5096,28.9,20.1,69.3,3.1,1.1,21.9,0.4
3080,8.3,10.2,52.8,6.5,8,53.1,2.1
5491,20.4,14.9,69,2,1.8,30.3,0.2
5814,22.5,12.6,74.5,3.7,2.4,30.9,0.5
2050,6.5,6.8,57.1,9.5,10.5,58,1.8
2036,8.5,9.8,53.8,8.6,9.3,54.5,3
5313,25.7,17.3,70.7,4.5,1.5,24.9,0.2
60,5.7,6,56.7,5.6,12.2,58.3,2.2
3016,18.6,18.8,51.7,0.5,4.5,37.6,0.5
441,5.5,5.1,59.3,4.8,11.6,59,1.4
5778,28.9,20.1,69.3,3.1,1.1,21.9,0.4
576,6.5,6.8,57.1,9.5,10.5,58,1.8
1485,6.6,8,54.9,7,8.6,58.4,1.6
1728,6.6,8,54.9,7,8.6,58.4,1.6
5078,25.7,17.3,70.7,4.5,1.5,24.9,0.2
5556,29.3,16.4,70.8,2.5,0.6,22.1,0
5482,29.3,16.4,70.8,2.5,0.6,22.1,0
5126,27.3,18.7,73.3,2.8,1.1,26.3,0.8
1345,7.5,8.2,59.6,7,8.6,55.4,1.9
5892,25.7,17.3,70.7,4.5,1.5,24.9,0.2
1099,5.8,5.3,56.4,8.8,9.9,55.4,1.8
5356,29.3,16.4,70.8,2.5,0.6,22.1,0
2946,8.5,9.8,53.8,8.6,9.3,54.5,3
1610,5.7,6,56.7,5.6,12.2,58.3,2.2
2,5.7,6,56.7,5.6,12.2,58.3,2.2
2154,7.5,8.2,59.6,7,8.6,55.4,1.9
5702,30.1,18,69.4,3.6,0.3,23.5,0
5941,29.3,16.4,70.8,2.5,0.6,22.1,0
5511,27.3,18.7,73.3,2.8,1.1,26.3,0.8
2942,7.5,8.2,59.6,7,8.6,55.4,1.9
6002,29.3,16.4,70.8,2.5,0.6,22.1,0
3344,12,31.5,54,9.7,8.2,50,3.3
1006,8.2,9.7,53.3,4.5,9.8,57.3,2.1
4230,14.9,11.7,57.2,5.9,6.2,46,1.3
4902,8.2,9.7,53.3,4.5,9.8,57.3,2.1
925,7.5,8.2,59.6,7,8.6,55.4,1.9
4514,12,31.5,54,9.7,8.2,50,3.3
5825,12,31.5,54,9.7,8.2,50,3.3
4564,14.1,14.9,65.1,4.4,4.8,42.6,1.1
1184,5.8,5.3,56.4,8.8,9.9,55.4,1.8
4767,26.9,17.5,71.3,3.1,1.3,24.8,0.3
3269,12.5,7.3,60.3,11.3,5.4,46.4,1
1208,8.2,9.7,53.3,4.5,9.8,57.3,2.1
5595,25.7,17.3,70.7,4.5,1.5,24.9,0.2
5866,40,7.7,60,0,0,20,0
1643,12,31.5,54,9.7,8.2,50,3.3
5008,30.1,18,69.4,3.6,0.3,23.5,0
5289,21,16.6,67.8,1.9,2.4,33.5,0.6
1854,5.8,5.3,56.4,8.8,9.9,55.4,1.8
4157,26.9,17.5,71.3,3.1,1.3,24.8,0.3
5181,12.9,11,63.6,8.8,6.4,47.9,0.8
3856,12.9,11,63.6,8.8,6.4,47.9,0.8
3248,14.1,14.9,65.1,4.4,4.8,42.6,1.1
3716,14.1,14.9,65.1,4.4,4.8,42.6,1.1
2257,20.6,17.1,53.5,0,1.3,31.8,0
236,8.2,9.7,53.3,4.5,9.8,57.3,2.1
4523,20,14.1,67.7,3.6,2.3,30.8,0.3
3043,12.5,7.3,60.3,11.3,5.4,46.4,1
2933,12.9,11,63.6,8.8,6.4,47.9,0.8
191,6.6,6.1,55.9,9.2,9.6,55.1,3.4
1457,6.6,6.1,55.9,9.2,9.6,55.1,3.4
1531,12.5,7.3,60.3,11.3,5.4,46.4,1
4720,26.9,17.5,71.3,3.1,1.3,24.8,0.3
902,7.4,4.7,58.3,7.3,10.1,54.6,1.1
4429,20,14.1,67.7,3.6,2.3,30.8,0.3
2745,16.6,14,60.1,3.8,4.7,42.1,0.8
5050,21,16.6,67.8,1.9,2.4,33.5,0.6
5696,21,16.6,67.8,1.9,2.4,33.5,0.6
3272,12.9,11,63.6,8.8,6.4,47.9,0.8
1992,6.6,6.1,55.9,9.2,9.6,55.1,3.4
5247,23.2,17.5,69.4,3.1,1.8,28.3,0.4
1352,15.7,17.5,52.7,0.4,3.9,39.5,0
2721,6.4,7,58.4,6.4,11,58.2,1.6
5016,23.2,17.5,69.4,3.1,1.8,28.3,0.4
4312,16.6,14,60.1,3.8,4.7,42.1,0.8
853,6.4,7,58.4,6.4,11,58.2,1.6
338,6.6,6.1,55.9,9.2,9.6,55.1,3.4
5793,26.6,18.1,57.7,7.9,1.6,26.6,0
1234,6.6,6.1,55.9,9.2,9.6,55.1,3.4
2944,12.9,11,63.6,8.8,6.4,47.9,0.8
4664,16.6,14,60.1,3.8,4.7,42.1,0.8
5025,20,14.1,67.7,3.6,2.3,30.8,0.3
5013,23.2,17.5,69.4,3.1,1.8,28.3,0.4
5407,27.4,20.1,63.3,3.5,2,26.6,1.2
3256,9,9.7,61,6.7,7,53.6,0.5
3867,20,14.1,67.7,3.6,2.3,30.8,0.3
5107,23.2,17.5,69.4,3.1,1.8,28.3,0.4
582,7.4,4.7,58.3,7.3,10.1,54.6,1.1
4746,15,11.1,62.7,8.5,5.3,44.3,0.6
761,6.6,6.1,55.9,9.2,9.6,55.1,3.4
5857,26.6,18.1,57.7,7.9,1.6,26.6,0
1068,6.4,7,58.4,6.4,11,58.2,1.6
143,6.9,5.5,61.2,2.8,10.9,59.2,0.8
4495,15,11.1,62.7,8.5,5.3,44.3,0.6
4948,23.2,17.5,69.4,3.1,1.8,28.3,0.4
6025,27.4,20.1,63.3,3.5,2,26.6,1.2
4672,21.2,16.8,72,2.2,1.5,29.4,0.2
411,6.9,5.5,61.2,2.8,10.9,59.2,0.8
4633,20,14.1,67.7,3.6,2.3,30.8,0.3
4898,16.6,14,60.1,3.8,4.7,42.1,0.8
274,6.4,5,55.5,7.8,10.6,55.8,3.5
4831,15,11.1,62.7,8.5,5.3,44.3,0.6
1089,7.4,4.7,58.3,7.3,10.1,54.6,1.1
4469,23.2,17.5,69.4,3.1,1.8,28.3,0.4
22,6.9,5.5,61.2,2.8,10.9,59.2,0.8
6180,26.6,18.1,57.7,7.9,1.6,26.6,0
5486,15,11.1,62.7,8.5,5.3,44.3,0.6
4649,0,0,50,0,0,0,0
826,6.4,7,58.4,6.4,11,58.2,1.6
4690,19.1,13.8,65.9,5.1,3,34.9,0.6
6040,26.6,18.1,57.7,7.9,1.6,26.6,0
4715,19.1,13.8,65.9,5.1,3,34.9,0.6
20,6.4,5,55.5,7.8,10.6,55.8,3.5
5649,14.3,27.3,50,0,0,14.3,0
3953,21.2,16.8,72,2.2,1.5,29.4,0.2
1911,7.2,6.6,58.1,7.1,10.8,53.6,2.2
249,6.4,5,55.5,7.8,10.6,55.8,3.5
733,6.4,5,55.5,7.8,10.6,55.8,3.5
2568,9,9.7,61,6.7,7,53.6,0.5
739,6.4,5,55.5,7.8,10.6,55.8,3.5
5686,25.4,14.3,67.5,5.5,2.2,28.7,0
5644,27.4,20.1,63.3,3.5,2,26.6,1.2
4651,0,0,50,0,0,0,0
4460,19.1,13.8,65.9,5.1,3,34.9,0.6
4359,0,0,50,0,0,0,0
5413,21.2,16.8,72,2.2,1.5,29.4,0.2
1899,9.3,9.5,58.7,7.2,9,52.8,1.1
3672,19.1,13.8,65.9,5.1,3,34.9,0.6
3586,9.3,9.5,58.7,7.2,9,52.8,1.1
4535,18.9,12.5,66,4.3,3.5,37.7,0.3
4726,25.4,14.3,67.5,5.5,2.2,28.7,0
5447,26.2,15.1,66.2,5.6,2,26.9,0.6
5865,26.2,15.1,66.2,5.6,2,26.9,0.6
2816,9.3,9.5,58.7,7.2,9,52.8,1.1
2311,16.1,15.7,61.3,6.2,5,42.3,0.8
223,6.2,6.6,59,6.2,11.4,57.7,2.8
3665,18.9,12.5,66,4.3,3.5,37.7,0.3
4594,15.9,15.7,67.4,4.9,3.7,40.3,0.9
99,7.2,6.6,58.1,7.1,10.8,53.6,2.2
5613,25.4,14.3,67.5,5.5,2.2,28.7,0
3697,16.6,14,60.1,3.8,4.7,42.1,0.8
4499,19.1,13.8,65.9,5.1,3,34.9,0.6
5310,14.5,23.4,47.7,7.7,6.6,42.1,0
2170,18.9,12.5,66,4.3,3.5,37.7,0.3
5420,26.2,15.1,66.2,5.6,2,26.9,0.6
3963,26.9,17,71.8,3.8,1.4,28,0.3
5347,26.2,15.1,66.2,5.6,2,26.9,0.6
515,6.2,6.6,59,6.2,11.4,57.7,2.8
5874,25.4,14.3,67.5,5.5,2.2,28.7,0
4765,25,21.3,66.2,6.4,2.8,32.5,0.9
4161,20.2,11.2,68.5,4.5,4.4,37.1,0.4
4118,18.9,12.5,66,4.3,3.5,37.7,0.3
5623,26.2,15.1,66.2,5.6,2,26.9,0.6
5598,25,21.3,66.2,6.4,2.8,32.5,0.9
314,6.2,6.6,59,6.2,11.4,57.7,2.8
3612,20.2,11.2,68.5,4.5,4.4,37.1,0.4
246,7.2,6.6,58.1,7.1,10.8,53.6,2.2
4370,20.2,11.2,68.5,4.5,4.4,37.1,0.4
5116,19.7,13.9,70.8,1.8,2.3,32.8,0.2
4709,23.2,16.5,69.5,3.1,1.9,31.6,0
5087,16.4,13.3,57.4,10.6,3.6,39.9,0
5775,24.6,29.8,69.2,3.3,1.1,24.9,0.2
5808,26.3,34.3,72.4,2.4,0.8,23.9,0
5140,23.2,16.5,69.5,3.1,1.9,31.6,0
3558,16.1,15.7,61.3,6.2,5,42.3,0.8
6092,26.9,17,71.8,3.8,1.4,28,0.3
5831,26.3,34.3,72.4,2.4,0.8,23.9,0
5276,24.6,29.8,69.2,3.3,1.1,24.9,0.2
4867,20.2,11.2,68.5,4.5,4.4,37.1,0.4
5976,25,21.3,66.2,6.4,2.8,32.5,0.9
33,6.5,5.6,55.7,7.1,10.7,55.2,2.9
3853,20.2,11.2,68.5,4.5,4.4,37.1,0.4
470,7.2,6.6,58.1,7.1,10.8,53.6,2.2
4063,19.7,13.9,70.8,1.8,2.3,32.8,0.2
6024,24.2,26.9,60.4,7,2.7,31.7,1.1
5578,26,32.3,72.4,3,1.4,30.2,0
6041,26.9,17,71.8,3.8,1.4,28,0.3
5301,24.4,34.3,69.1,2.6,1.7,29.3,0.2
5297,23.2,16.5,69.5,3.1,1.9,31.6,0
4362,19.1,10.4,69.5,3.1,2.7,36,0.3
3630,18.9,12.7,68.2,3.7,2.5,36.5,0.3
3489,18.9,12.7,68.2,3.7,2.5,36.5,0.3
6071,24.6,29.8,69.2,3.3,1.1,24.9,0.2
5594,16.1,15.7,61.3,6.2,5,42.3,0.8
159,6.2,6.6,59,6.2,11.4,57.7,2.8
2326,21.2,10.8,15,5,6.1,42.6,0
4038,19.1,10.4,69.5,3.1,2.7,36,0.3
6084,30,27.9,60.6,6.3,1.9,25.3,0.5
4058,19.1,10.4,69.5,3.1,2.7,36,0.3
4970,24.4,34.3,69.1,2.6,1.7,29.3,0.2
125,6.5,5.6,55.7,7.1,10.7,55.2,2.9
6108,26.3,34.3,72.4,2.4,0.8,23.9,0
5444,13.9,18.3,62.3,5.6,4.5,45.1,0.6
5780,25,21.3,66.2,6.4,2.8,32.5,0.9
6173,26.5,26.2,73.8,2.4,0.9,25.6,0.3
6135,21.4,22.5,59.8,5.2,3.7,34.8,0.9
1245,7.2,6.6,58.1,7.1,10.8,53.6,2.2
5815,26,32.3,72.4,3,1.4,30.2,0
5982,26.3,34.3,72.4,2.4,0.8,23.9,0
4300,16.1,15.7,61.3,6.2,5,42.3,0.8
6176,30,27.9,60.6,6.3,1.9,25.3,0.5
6156,24.6,29.8,69.2,3.3,1.1,24.9,0.2
5905,30,27.9,60.6,6.3,1.9,25.3,0.5
1738,7.2,6.6,58.1,7.1,10.8,53.6,2.2
5251,20.2,11.2,68.5,4.5,4.4,37.1,0.4
4222,19.1,10.4,69.5,3.1,2.7,36,0.3
5900,24.2,26.9,60.4,7,2.7,31.7,1.1
6160,21.4,22.5,59.8,5.2,3.7,34.8,0.9
5573,16.1,15.7,61.3,6.2,5,42.3,0.8
5890,24.2,26.9,60.4,7,2.7,31.7,1.1
2959,21.3,13.6,64.9,6.8,3.5,36.8,0.4
5354,24.4,34.3,69.1,2.6,1.7,29.3,0.2
5565,30.4,36.5,68.5,1.3,0.5,22.9,0.2
2260,20.6,17.1,53.5,0,1.3,31.8,0
410,6.5,5.6,55.7,7.1,10.7,55.2,2.9
5670,26.5,26.2,73.8,2.4,0.9,25.6,0.3
4893,20.2,11.2,68.5,4.5,4.4,37.1,0.4
4576,18.9,12.7,68.2,3.7,2.5,36.5,0.3
6066,30,27.9,60.6,6.3,1.9,25.3,0.5
6011,26,32.3,72.4,3,1.4,30.2,0
5353,31.4,27.1,68.3,3.8,0.6,21.7,0.3
4614,18.8,10.3,68,6.2,3.6,39.4,0.4
5931,26.5,26.2,73.8,2.4,0.9,25.6,0.3
4201,18.9,12.7,68.2,3.7,2.5,36.5,0.3
2742,21.4,22.5,59.8,5.2,3.7,34.8,0.9
895,6.5,5.6,55.7,7.1,10.7,55.2,2.9
5854,30.4,36.5,68.5,1.3,0.5,22.9,0.2
4376,13.9,18.3,62.3,5.6,4.5,45.1,0.6
3884,19.1,10.4,69.5,3.1,2.7,36,0.3
5942,30.4,36.5,68.5,1.3,0.5,22.9,0.2
5230,24.4,34.3,69.1,2.6,1.7,29.3,0.2
3471,21.3,13.6,64.9,6.8,3.5,36.8,0.4
6096,24.8,23.9,59.2,6.8,3.8,32.9,0.6
2718,11.4,8.8,60.5,3.4,6,43.8,0.5
4212,18.8,10.3,68,6.2,3.6,39.4,0.4
150,11.5,7,60.3,6.1,8.1,47.4,1.7
4933,18.8,10.3,68,6.2,3.6,39.4,0.4
92,6.5,5.6,55.7,7.1,10.7,55.2,2.9
2575,11.5,7,60.3,6.1,8.1,47.4,1.7
5597,24.2,26.9,60.4,7,2.7,31.7,1.1
5959,29.4,37.9,72.3,1.9,0.6,21,0.4
5990,30.4,36.5,68.5,1.3,0.5,22.9,0.2
231,5.6,6.3,57.9,5.4,10.5,56.6,3.7
6113,31.4,27.1,68.3,3.8,0.6,21.7,0.3
4670,22.7,13.8,69.3,4.1,2.2,32.4,0.3
5375,30,27.9,60.6,6.3,1.9,25.3,0.5
649,11.5,7,60.3,6.1,8.1,47.4,1.7
460,6.5,5.6,55.7,7.1,10.7,55.2,2.9
6124,29.4,37.9,72.3,1.9,0.6,21,0.4
4571,18.8,10.3,68,6.2,3.6,39.4,0.4
6097,31.4,27.1,68.3,3.8,0.6,21.7,0.3
5542,30,27.9,60.6,6.3,1.9,25.3,0.5
6015,31.4,27.1,68.3,3.8,0.6,21.7,0.3
5926,30.4,36.5,68.5,1.3,0.5,22.9,0.2
3741,21.3,13.6,64.9,6.8,3.5,36.8,0.4
3898,18.8,10.3,68,6.2,3.6,39.4,0.4
4199,22.7,13.8,69.3,4.1,2.2,32.4,0.3
6067,24.8,23.9,59.2,6.8,3.8,32.9,0.6
77,5.6,6.3,57.9,5.4,10.5,56.6,3.7
5650,29.6,33.5,68.6,1.7,1.2,26.7,0.3
5872,29.4,37.9,72.3,1.9,0.6,21,0.4
5629,31.7,21,70.1,5.8,0.6,19.9,0.4
5829,29.4,37.9,72.3,1.9,0.6,21,0.4
4138,21.3,13.6,64.9,6.8,3.5,36.8,0.4
5860,24.8,23.9,59.2,6.8,3.8,32.9,0.6
2192,16,12.9,59.3,0.2,2.5,38.8,0
5734,26.9,29.2,72.5,2,1.4,28,0
5714,26.9,29.2,72.5,2,1.4,28,0
4743,22.7,13.8,69.3,4.1,2.2,32.4,0.3
3758,11.5,7,60.3,6.1,8.1,47.4,1.7
5953,29.6,33.5,68.6,1.7,1.2,26.7,0.3
5656,13.9,18.3,62.3,5.6,4.5,45.1,0.6
235,5.6,6.3,57.9,5.4,10.5,56.6,3.7
4687,22.7,13.8,69.3,4.1,2.2,32.4,0.3
5840,29.7,23.4,68.8,6,0.5,23.8,0.3
3366,21.3,13.6,64.9,6.8,3.5,36.8,0.4
6057,23.4,46.4,55.2,3.4,1.1,26.7,0
374,5.6,6.3,57.9,5.4,10.5,56.6,3.7
5802,29.6,33.5,68.6,1.7,1.2,26.7,0.3
5901,31.7,21,70.1,5.8,0.6,19.9,0.4
943,17.5,18.2,67.8,0.6,3.9,38.4,0
4320,13.9,18.3,62.3,5.6,4.5,45.1,0.6
6123,24.8,23.9,59.2,6.8,3.8,32.9,0.6
4653,12.4,12,65.7,4.7,5.2,42.5,0.7
1230,17.5,18.2,67.8,0.6,3.9,38.4,0
5641,29.6,33.5,68.6,1.7,1.2,26.7,0.3
2292,11.4,8.8,60.5,3.4,6,43.8,0.5
5600,26.9,34.4,69.3,2.4,0.9,24.3,0.7
5435,26.9,29.2,72.5,2,1.4,28,0
5761,26.9,34.4,69.3,2.4,0.9,24.3,0.7
6134,30.8,24.5,66.5,4.5,0.4,21.1,0.9
5634,29.7,23.4,68.8,6,0.5,23.8,0.3
5102,20.9,9.3,68.2,2.9,3,34.2,0.6
4804,22.7,13.8,69.3,4.1,2.2,32.4,0.3
3236,12.4,12,65.7,4.7,5.2,42.5,0.7
2572,24.8,23.9,59.2,6.8,3.8,32.9,0.6
5457,26.9,34.4,69.3,2.4,0.9,24.3,0.7
5559,22.2,19.9,68.3,2.6,2.6,32.2,0.4
4037,21.3,13.6,64.9,6.8,3.5,36.8,0.4
5884,30.8,24.5,66.5,4.5,0.4,21.1,0.9
2767,24.8,33.7,67.2,0.4,1.6,30.4,0.3
1108,11.5,7,60.3,6.1,8.1,47.4,1.7
315,11.4,8.8,60.5,3.4,6,43.8,0.5
3149,12.4,12,65.7,4.7,5.2,42.5,0.7
6082,31.7,21,70.1,5.8,0.6,19.9,0.4
131,5.6,6.3,57.9,5.4,10.5,56.6,3.7
2632,17.5,18.2,67.8,0.6,3.9,38.4,0
5993,28.1,28.6,70.6,3.4,1.3,24.8,0.6
5752,29.6,33.5,68.6,1.7,1.2,26.7,0.3
1871,15.7,17.5,52.7,0.4,3.9,39.5,0
4774,22.2,19.9,68.3,2.6,2.6,32.2,0.4
620,17.5,18.2,67.8,0.6,3.9,38.4,0
5497,26.9,34.4,69.3,2.4,0.9,24.3,0.7
5647,31.7,21,70.1,5.8,0.6,19.9,0.4
740,5.6,6.3,57.9,5.4,10.5,56.6,3.7
2757,12.4,12,65.7,4.7,5.2,42.5,0.7
5690,29.7,23.4,68.8,6,0.5,23.8,0.3
888,11.4,8.8,60.5,3.4,6,43.8,0.5
5017,24.8,33.7,67.2,0.4,1.6,30.4,0.3
2806,14.8,12.6,69.1,2.9,4.1,41.2,1.4
5783,27.7,34,69.3,2.9,1.4,25.6,0.5
5878,30.8,24.5,66.5,4.5,0.4,21.1,0.9
6060,30.8,24.5,66.5,4.5,0.4,21.1,0.9
5724,31,24.3,67.1,5.4,0.5,20.6,0.4
5950,26.9,34.4,69.3,2.4,0.9,24.3,0.7
5352,27.7,34,69.3,2.9,1.4,25.6,0.5
764,11.4,8.8,60.5,3.4,6,43.8,0.5
6010,30.8,24.5,66.5,4.5,0.4,21.1,0.9
335,10.1,7.3,63.8,3.2,6.2,47.1,0.7
1798,20.9,15.2,63,0.2,2,31.4,0
5995,28.1,28.6,70.6,3.4,1.3,24.8,0.6
6178,24.8,33.7,67.2,0.4,1.6,30.4,0.3
5852,29.4,21.8,70.8,2.6,0.6,23.1,0.6
5725,22.2,19.9,68.3,2.6,2.6,32.2,0.4
5700,30.8,24.5,66.5,4.5,0.4,21.1,0.9
6059,24.8,33.7,67.2,0.4,1.6,30.4,0.3
5295,32.6,24.1,67,3.5,0.4,19.7,0.3
4515,22.6,20.2,68.5,2.7,2.1,32.9,0.3
2929,14.8,12.6,69.1,2.9,4.1,41.2,1.4
5340,31,24.3,67.1,5.4,0.5,20.6,0.4
3455,14.8,12.6,69.1,2.9,4.1,41.2,1.4
2234,13.5,12.5,67.8,2.9,5.3,43.3,0.4
440,10.1,7.3,63.8,3.2,6.2,47.1,0.7
5409,22.6,20.2,68.5,2.7,2.1,32.9,0.3
5622,27.7,34,69.3,2.9,1.4,25.6,0.5
4424,22.8,16.3,71.1,2.7,1.6,28.6,0.1
5932,25.9,17.5,66.6,4.4,1.3,25.1,0.3
4166,21.7,23.5,68.8,1.3,2.9,33.6,0.5
6047,28.1,43.6,73.2,1.5,0.6,25.8,0.3
1815,20.9,15.2,63,0.2,2,31.4,0
3792,28.9,16.9,62.5,0.3,1.9,28.4,0.3
4178,22.8,16.3,71.1,2.7,1.6,28.6,0.1
3551,21.7,23.5,68.8,1.3,2.9,33.6,0.5
6104,31,24.3,67.1,5.4,0.5,20.6,0.4
5558,22.8,16.3,71.1,2.7,1.6,28.6,0.1
3849,13.5,12.5,67.8,2.9,5.3,43.3,0.4
5421,22.2,19.9,68.3,2.6,2.6,32.2,0.4
5113,29.4,21.8,70.8,2.6,0.6,23.1,0.6
5947,27.7,34,69.3,2.9,1.4,25.6,0.5
5712,24.8,33.7,67.2,0.4,1.6,30.4,0.3
5533,32.6,24.1,67,3.5,0.4,19.7,0.3
5963,25.4,31,64,0.3,2,30,0.4
5512,22.6,20.2,68.5,2.7,2.1,32.9,0.3
3116,15.2,6.6,68.5,4.7,6.4,41.5,0.4
1868,20.7,18.7,60.1,0,1.7,29.5,0.5
5845,22.6,20.2,68.5,2.7,2.1,32.9,0.3
183,10.1,7.3,63.8,3.2,6.2,47.1,0.7
5701,29.4,21.8,70.8,2.6,0.6,23.1,0.6
1978,15.2,6.6,68.5,4.7,6.4,41.5,0.4
5466,27.7,34,69.3,2.9,1.4,25.6,0.5
5923,25.9,17.5,66.6,4.4,1.3,25.1,0.3
6098,28.1,28.6,70.6,3.4,1.3,24.8,0.6
3258,17.8,16.6,68.5,2.5,3.1,38.8,0.5
4967,28.9,16.9,62.5,0.3,1.9,28.4,0.3
3602,20.9,15.2,63,0.2,2,31.4,0
4946,15.9,12.1,70.6,1.8,3.5,39.7,0.1
3644,22.8,16.3,71.1,2.7,1.6,28.6,0.1
2488,14.8,12.6,69.1,2.9,4.1,41.2,1.4
2851,13.5,12.5,67.8,2.9,5.3,43.3,0.4
5540,23.9,35.2,69.7,3.3,1.5,29.6,0.3
3386,28.9,16.9,62.5,0.3,1.9,28.4,0.3
5323,22.8,16.3,71.1,2.7,1.6,28.6,0.1
3477,15.9,12.1,70.6,1.8,3.5,39.7,0.1
4001,18.2,18.7,66.1,3,4,39.7,0.4
1565,15.2,6.6,68.5,4.7,6.4,41.5,0.4
5758,4.4,8.3,65,0,4.4,53.3,0
5506,25.4,31,64,0.3,2,30,0.4
72,10.4,5.6,62.9,1.8,5.9,45.1,0.2
2744,25.4,31,64,0.3,2,30,0.4
5891,28.1,43.6,73.2,1.5,0.6,25.8,0.3
2979,15.5,11.8,66.3,3.2,4.3,37.5,0.6
1342,21.7,23.5,68.8,1.3,2.9,33.6,0.5
5873,29.4,21.8,70.8,2.6,0.6,23.1,0.6
2425,14.5,7.8,62.5,2.8,3.9,39.4,0
5280,29.4,21.8,70.8,2.6,0.6,23.1,0.6
4983,23.9,35.2,69.7,3.3,1.5,29.6,0.3
5480,23.9,35.2,69.7,3.3,1.5,29.6,0.3
5272,25.9,17.5,66.6,4.4,1.3,25.1,0.3
2928,15.9,12.1,70.6,1.8,3.5,39.7,0.1
2571,18.2,18.7,66.1,3,4,39.7,0.4
1840,15.5,8.8,69.1,3.5,5.9,44,0.6
2746,17.8,16.6,68.5,2.5,3.1,38.8,0.5
1740,23.5,15.2,64,0,1.9,31.4,0.3
2448,15.5,11.8,66.3,3.2,4.3,37.5,0.6
1416,15.2,6.6,68.5,4.7,6.4,41.5,0.4
5164,28.1,43.6,73.2,1.5,0.6,25.8,0.3
2776,15.3,15.7,73.5,0.8,4.4,41.2,0.4
2662,15.3,15.7,73.5,0.8,4.4,41.2,0.4
3969,12.8,11.3,73.7,1.4,4,42.8,0.5
5933,23.9,35.2,69.7,3.3,1.5,29.6,0.3
4646,18.2,18.7,66.1,3,4,39.7,0.4
1743,10.1,7.3,63.8,3.2,6.2,47.1,0.7
1049,15.2,6.6,68.5,4.7,6.4,41.5,0.4
592,10.4,5.6,62.9,1.8,5.9,45.1,0.2
5197,29.4,21.8,70.8,2.6,0.6,23.1,0.6
2608,15.9,12.1,70.6,1.8,3.5,39.7,0.1
6075,23.9,35.2,69.7,3.3,1.5,29.6,0.3
1358,10.4,5.6,62.9,1.8,5.9,45.1,0.2
3338,15.5,11.8,66.3,3.2,4.3,37.5,0.6
4420,19.3,11.8,72.6,4,3.4,36.3,0.2
5209,29.4,21.8,70.8,2.6,0.6,23.1,0.6
202,10.4,5.6,62.9,1.8,5.9,45.1,0.2
3120,15.5,8.8,69.1,3.5,5.9,44,0.6
3646,15.5,11.8,66.3,3.2,4.3,37.5,0.6
3280,17.8,16.6,68.5,2.5,3.1,38.8,0.5
2747,19.3,11.8,72.6,4,3.4,36.3,0.2
6144,23.9,35.2,69.7,3.3,1.5,29.6,0.3
5965,27.8,31.9,68.3,2.3,1.5,26.9,0
2752,12.8,11.3,73.7,1.4,4,42.8,0.5
2930,13.9,11.3,66.4,1.2,4.7,40.6,0.3
1814,15.3,15.7,73.5,0.8,4.4,41.2,0.4
5177,19.3,11.8,72.6,4,3.4,36.3,0.2
1299,14.4,14.5,65.3,0.7,4.6,41.3,0.3
5169,19.3,11.8,72.6,4,3.4,36.3,0.2
3193,14.5,8.8,67.9,4.1,5,40.3,0.4
4412,18.2,18.7,66.1,3,4,39.7,0.4
3827,16,20.1,61.8,0.4,3.1,36.3,0
533,10.8,3.2,65.6,2.9,7.5,46.6,0.6
485,11.6,4.7,61.5,3.4,6,42.8,0.6
3998,19.6,5.9,72.7,2.6,4.1,38.8,0
3064,10.9,7.2,70.3,2.9,5.4,45.1,0.4
1582,10.9,7.2,70.3,2.9,5.4,45.1,0.4
3789,19.6,5.9,72.7,2.6,4.1,38.8,0
5916,27.8,31.9,68.3,2.3,1.5,26.9,0
5619,27.8,31.9,68.3,2.3,1.5,26.9,0
